-20,20,11,11111,152606,"[9.663471215282286, -6.2119980149427745, 6.2119980149427745, -9.663471215282286]"
20,0,7,22222,152606,"[5.764509236178428, -15.73491623002671, 9.523868433492916, -9.523868433492916]"
20,0,8,11111,152606,"[5.206749990304179, -12.740311850939136, 8.144668109036093, -8.144668109036093]"
20,0,13,11111,152606,"[2.5805090586395703, -4.691034851511509, 3.4792611182145237, -3.4792611182145237]"
0,20,23,11111,152606,"[(1.618336445922396e-16+2.6429439852358163j), (-1.618336445922396e-16-2.6429439852358163j), (-0.10074235454529086+2.6410232651559227j), (-0.1007423545452912-2.6410232651559227j)]"
20,0,6,22222,152606,"[6.3367140948667915, -19.754707337274137, 11.188383816444333, -11.188383816444333]"
-20,20,10,11111,152606,"[11.432388371311342, -6.987943926866899, 6.987943926866899, -11.432388371311342]"
20,0,8,22222,152606,"[5.206749990304179, -12.740311850939136, 8.144668109036093, -8.144668109036093]"
20,0,7,11111,152606,"[5.764509236178428, -15.73491623002671, 9.523868433492916, -9.523868433492916]"
0,20,18,22222,152606,"[(9.793985390412945e-17+1.599479196325324j), (-9.793985390412945e-17-1.599479196325324j), (-0.3220833150261247+1.5667150467329043j), (-0.3220833150261249-1.5667150467329043j)]"
-20,0,17,22222,152607,"[(0.40717670637133474+0.8310673873771595j), (0.40717670637133463-0.8310673873771595j), (5.666773929908973e-17+0.9254544140979101j), (-5.666773929908973e-17-0.9254544140979101j)]"
-20,0,10,11111,152607,"[8.576961874590578, -4.132517430146136, 5.953523699830583, -5.953523699830583]"
20,20,0,33333,152607,"(20.0, False, 20.0, False)"
-20,0,16,22222,152607,"[1.7691110002202886, -0.738467841967011, 1.1429923807850941, -1.1429923807850941]"
20,0,5,22222,152607,"[6.922799979645605, False, False, False]"
20,0,8,11111,152607,"[5.206749990304179, -12.740311850939136, 8.144668109036093, -8.144668109036093]"
-20,20,12,11111,152607,"[8.1799110033873, -5.486114560445662, 5.486114560445662, -8.1799110033873]"
20,0,4,22222,152607,"[7.521517979604354, False, False, False]"
20,0,6,11111,152607,"[6.3367140948667915, -19.754707337274137, 11.188383816444333, -11.188383816444333]"
20,0,6,11111,152607,"[6.3367140948667915, -19.754707337274137, 11.188383816444333, -11.188383816444333]"
0,20,17,11111,152607,"[(5.666773929908973e-17+0.9254544140979101j), (-5.666773929908973e-17-0.9254544140979101j), (-0.40717670637133463+0.8310673873771595j), (-0.40717670637133474-0.8310673873771595j)]"
20,0,7,22222,152607,"[5.764509236178428, -15.73491623002671, 9.523868433492916, -9.523868433492916]"
20,0,6,22222,152607,"[6.3367140948667915, -19.754707337274137, 11.188383816444333, -11.188383816444333]"
-20,20,11,11111,152607,"[9.663471215282286, -6.2119980149427745, 6.2119980149427745, -9.663471215282286]"
20,0,5,22222,152607,"[6.922799979645605, False, False, False]"
20,0,5,11111,152607,"[6.922799979645605, False, False, False]"
0,20,16,22222,152607,"[1.1429923807850941, -1.1429923807850941, 0.738467841967011, -1.7691110002202886]"
20,0,4,22222,152608,"[7.521517979604354, False, False, False]"
20,0,7,22222,152608,"[5.764509236178428, -15.73491623002671, 9.523868433492916, -9.523868433492916]"
-20,20,13,11111,152608,"[6.913939849301111, -4.803414056429173, 4.803414056429173, -6.913939849301111]"
20,0,11,22222,152608,"[3.6121373976462827, -7.063610597985793, 5.051210944258328, -5.051210944258328]"
20,0,13,22222,152608,"[2.5805090586395703, -4.691034851511509, 3.4792611182145237, -3.4792611182145237]"
20,0,9,11111,152608,"[4.663178704573408, -10.424142755802587, 6.9720614248794295, -6.9720614248794295]"
-20,20,8,11111,152608,"[16.25116620912486, -8.717604348489907, 8.717604348489907, -16.25116620912486]"
20,0,10,22222,152608,"[4.132517430146136, -8.576961874590578, 5.953523699830583, -5.953523699830583]"
0,20,15,11111,152608,"[2.015483270455749, -2.015483270455749, 1.4655521887201286, -2.7717694700688287]"
0,20,24,22222,152608,"[(1.6658355043840722e-16+2.7205158345147216j), (-1.6658355043840722e-16-2.7205158345147216j), (-0.0799396797077333+2.719341106491342j), (-0.07993967970773364-2.719341106491342j)]"
-20,20,18,22222,152608,"[2.318848264353714, -1.6746816343014643, 1.6746816343014643, -2.318848264353714]"
0,20,26,22222,152608,"[(1.731123397893804e-16+2.8271390560920575j), (-1.731123397893804e-16-2.8271390560920575j), (-0.05036423787594533+2.826690412129398j), (-0.050364237875945676-2.826690412129398j)]"
-20,20,15,22222,152608,"[4.842487654740457, -3.536270373391756, 3.536270373391756, -4.842487654740457]"
0,20,23,22222,152608,"[(1.618336445922396e-16+2.6429439852358163j), (-1.618336445922396e-16-2.6429439852358163j), (-0.10074235454529086+2.6410232651559227j), (-0.1007423545452912-2.6410232651559227j)]"
20,0,2,11111,152608,"[8.749105729401052, False, False, False]"
20,0,6,11111,152608,"[6.3367140948667915, -19.754707337274137, 11.188383816444333, -11.188383816444333]"
20,0,9,11111,152608,"[4.663178704573408, -10.424142755802587, 6.9720614248794295, -6.9720614248794295]"
0,20,19,11111,152608,"[(1.2092564499044494e-16+1.9748656522784869j), (-1.2092564499044494e-16-1.9748656522784869j), (-0.25499528277253325+1.9583339220656648j), (-0.25499528277253347-1.9583339220656648j)]"
20,20,26,11111,152608,"[(-0.05036423787594534+2.6425165900151613j), (-0.05036423787594566-2.6425165900151613j), (-0.05036423787594534+2.6425165900151613j), (-0.05036423787594566-2.6425165900151613j)]"
20,0,3,22222,152608,"[8.131048082198735, False, False, False]"
20,0,6,22222,152608,"[6.3367140948667915, -19.754707337274137, 11.188383816444333, -11.188383816444333]"
20,0,8,22222,152608,"[5.206749990304179, -12.740311850939136, 8.144668109036093, -8.144668109036093]"
20,0,14,11111,152608,"[2.0469073005465845, -3.7053601811394876, 2.7540023249679786, -2.7540023249679786]"
-20,20,13,11111,152608,"[6.913939849301111, -4.803414056429173, 4.803414056429173, -6.913939849301111]"
20,0,5,22222,152608,"[6.922799979645605, False, False, False]"
0,20,20,11111,152608,"[(1.3636534162365327e-16+2.2270150335361367j), (-1.3636534162365327e-16-2.2270150335361367j), (-0.2020202020202019+2.2178331311376147j), (-0.20202020202020218-2.2178331311376147j)]"
20,0,11,11111,152608,"[3.6121373976462827, -7.063610597985793, 5.051210944258328, -5.051210944258328]"
0,20,21,11111,152608,"[(1.4743199645691696e-16+2.4077472224573624j), (-1.4743199645691696e-16-2.4077472224573624j), (-0.1601376656374427+2.4024159954710873j), (-0.16013766563744297-2.4024159954710873j)]"
20,20,28,11111,152608,"[(-0.0317481813256782+2.7801195657660798j), (-0.03174818132567855-2.7801195657660798j), (-0.0317481813256782+2.7801195657660798j), (-0.03174818132567855-2.7801195657660798j)]"
20,0,2,11111,152608,"[8.749105729401052, False, False, False]"
20,0,11,22222,152608,"[3.6121373976462827, -7.063610597985793, 5.051210944258328, -5.051210944258328]"
-20,20,6,11111,152608,"[24.155213990922224, -10.737220748514876, 10.737220748514876, -24.155213990922224]"
20,0,5,22222,152608,"[6.922799979645605, False, False, False]"
-20,20,10,11111,152608,"[11.432388371311342, -6.987943926866899, 6.987943926866899, -11.432388371311342]"
20,0,8,22222,152608,"[5.206749990304179, -12.740311850939136, 8.144668109036093, -8.144668109036093]"
0,20,17,11111,152608,"[(5.666773929908973e-17+0.9254544140979101j), (-5.666773929908973e-17-0.9254544140979101j), (-0.40717670637133463+0.8310673873771595j), (-0.40717670637133474-0.8310673873771595j)]"
0,20,18,22222,152608,"[(9.793985390412945e-17+1.599479196325324j), (-9.793985390412945e-17-1.599479196325324j), (-0.3220833150261247+1.5667150467329043j), (-0.3220833150261249-1.5667150467329043j)]"
20,0,7,11111,152608,"[5.764509236178428, -15.73491623002671, 9.523868433492916, -9.523868433492916]"
20,20,25,11111,152608,"[(-0.06344618766524408+2.5412845324089504j), (-0.06344618766524439-2.5412845324089504j), (-0.06344618766524408+2.5412845324089504j), (-0.06344618766524439-2.5412845324089504j)]"
-20,20,15,11111,152609,"[4.842487654740457, -3.536270373391756, 3.536270373391756, -4.842487654740457]"
20,0,8,11111,152609,"[5.206749990304179, -12.740311850939136, 8.144668109036093, -8.144668109036093]"
-20,0,3,11111,152609,"[False, -8.131048082198735, False, False]"
20,0,5,11111,152609,"[6.922799979645605, False, False, False]"
-20,20,7,22222,152609,"[19.656958462936572, -9.686551469088288, 9.686551469088288, -19.656958462936572]"
0,20,12,22222,152609,"[4.2353234149727434, -4.2353234149727434, 3.097435164810822, -5.79123160775246]"
20,0,9,22222,152609,"[4.663178704573408, -10.424142755802587, 6.9720614248794295, -6.9720614248794295]"
20,0,12,22222,152609,"[3.097435164810822, -5.79123160775246, 4.2353234149727434, -4.2353234149727434]"
-20,0,0,33333,152609,"(-10.0, False, False, False)"
20,0,5,22222,152609,"[6.922799979645605, False, False, False]"
-20,0,3,22222,152609,"[False, -8.131048082198735, False, False]"
20,0,2,11111,152610,"[8.749105729401052, False, False, False]"
-20,0,4,11111,152610,"[False, -7.521517979604354, False, False]"
20,0,1,11111,152610,"[9.373050468158027, False, False, False]"
-20,0,0,33333,152610,"(-10.0, False, False, False)"
-20,0,2,22222,152610,"[False, -8.749105729401052, False, False]"
20,0,1,22222,152610,"[9.373050468158027, False, False, False]"
20,0,1,22222,152610,"[9.373050468158027, False, False, False]"
-20,0,3,11111,152610,"[False, -8.131048082198735, False, False]"
20,0,0,33333,152610,"(10.0, False, False, False)"
20,0,1,22222,152610,"[9.373050468158027, False, False, False]"
-20,0,3,22222,152610,"[False, -8.131048082198735, False, False]"
-20,0,3,22222,152610,"[False, -8.131048082198735, False, False]"
-20,0,0,33333,152610,"(-10.0, False, False, False)"
20,0,1,22222,152610,"[9.373050468158027, False, False, False]"
-20,0,3,22222,152610,"[False, -8.131048082198735, False, False]"
-20,0,4,11111,152611,"[False, -7.521517979604354, False, False]"
20,0,1,11111,152611,"[9.373050468158027, False, False, False]"
-20,0,5,11111,152611,"[False, -6.922799979645605, False, False]"
20,0,2,11111,152611,"[8.749105729401052, False, False, False]"
-20,0,4,11111,152612,"[False, -7.521517979604354, False, False]"
20,0,8,11111,152612,"[5.206749990304179, -12.740311850939136, 8.144668109036093, -8.144668109036093]"
-20,0,3,11111,152612,"[False, -8.131048082198735, False, False]"
20,0,6,11111,152612,"[6.3367140948667915, -19.754707337274137, 11.188383816444333, -11.188383816444333]"
20,0,3,11111,152612,"[8.131048082198735, False, False, False]"
-20,0,6,22222,152612,"[19.754707337274137, -6.3367140948667915, 11.188383816444333, -11.188383816444333]"
-20,0,7,22222,152612,"[15.73491623002671, -5.764509236178428, 9.523868433492916, -9.523868433492916]"
20,0,10,22222,152612,"[4.132517430146136, -8.576961874590578, 5.953523699830583, -5.953523699830583]"
20,0,11,22222,152612,"[3.6121373976462827, -7.063610597985793, 5.051210944258328, -5.051210944258328]"
-20,0,5,11111,152612,"[False, -6.922799979645605, False, False]"
20,0,8,11111,152612,"[5.206749990304179, -12.740311850939136, 8.144668109036093, -8.144668109036093]"
20,0,5,11111,152612,"[6.922799979645605, False, False, False]"
-20,0,6,22222,152612,"[19.754707337274137, -6.3367140948667915, 11.188383816444333, -11.188383816444333]"
20,0,9,22222,152612,"[4.663178704573408, -10.424142755802587, 6.9720614248794295, -6.9720614248794295]"
20,0,6,11111,152612,"[6.3367140948667915, -19.754707337274137, 11.188383816444333, -11.188383816444333]"
20,0,3,11111,152613,"[8.131048082198735, False, False, False]"
20,0,4,22222,152613,"[7.521517979604354, False, False, False]"
20,0,8,11111,152614,"[5.206749990304179, -12.740311850939136, 8.144668109036093, -8.144668109036093]"
-20,0,4,22222,152614,"[False, -7.521517979604354, False, False]"
20,0,7,22222,152614,"[5.764509236178428, -15.73491623002671, 9.523868433492916, -9.523868433492916]"
20,0,16,22222,152614,"[0.738467841967011, -1.7691110002202886, 1.1429923807850941, -1.1429923807850941]"
-20,0,5,22222,152614,"[False, -6.922799979645605, False, False]"
20,0,4,22222,152614,"[7.521517979604354, False, False, False]"
20,0,7,11111,152615,"[5.764509236178428, -15.73491623002671, 9.523868433492916, -9.523868433492916]"
20,0,3,11111,152615,"[8.131048082198735, False, False, False]"
20,0,11,22222,152615,"[3.6121373976462827, -7.063610597985793, 5.051210944258328, -5.051210944258328]"
20,0,7,11111,152615,"[5.764509236178428, -15.73491623002671, 9.523868433492916, -9.523868433492916]"
20,0,9,11111,152616,"[4.663178704573408, -10.424142755802587, 6.9720614248794295, -6.9720614248794295]"
20,0,10,22222,152616,"[4.132517430146136, -8.576961874590578, 5.953523699830583, -5.953523699830583]"
20,0,6,11111,152616,"[6.3367140948667915, -19.754707337274137, 11.188383816444333, -11.188383816444333]"
20,0,16,11111,152617,"[0.738467841967011, -1.7691110002202886, 1.1429923807850941, -1.1429923807850941]"
20,0,14,11111,152617,"[2.0469073005465845, -3.7053601811394876, 2.7540023249679786, -2.7540023249679786]"
20,0,6,22222,152617,"[6.3367140948667915, -19.754707337274137, 11.188383816444333, -11.188383816444333]"
20,0,8,22222,152617,"[5.206749990304179, -12.740311850939136, 8.144668109036093, -8.144668109036093]"
20,0,17,22222,152617,"[(-0.40717670637133463+0.8310673873771595j), (-0.40717670637133474-0.8310673873771595j), (5.666773929908973e-17+0.9254544140979101j), (-5.666773929908973e-17-0.9254544140979101j)]"
20,0,14,22222,152617,"[2.0469073005465845, -3.7053601811394876, 2.7540023249679786, -2.7540023249679786]"
20,0,4,11111,152617,"[7.521517979604354, False, False, False]"
20,0,15,11111,152617,"[1.4655521887201286, -2.7717694700688287, 2.015483270455749, -2.015483270455749]"
20,0,12,22222,152617,"[3.097435164810822, -5.79123160775246, 4.2353234149727434, -4.2353234149727434]"
20,0,6,11111,152617,"[6.3367140948667915, -19.754707337274137, 11.188383816444333, -11.188383816444333]"
20,0,5,11111,152618,"[6.922799979645605, False, False, False]"
20,0,3,11111,152618,"[8.131048082198735, False, False, False]"
20,0,11,22222,152618,"[3.6121373976462827, -7.063610597985793, 5.051210944258328, -5.051210944258328]"
20,0,13,22222,152618,"[2.5805090586395703, -4.691034851511509, 3.4792611182145237, -3.4792611182145237]"
20,0,4,22222,152618,"[7.521517979604354, False, False, False]"
20,0,12,11111,152618,"[3.097435164810822, -5.79123160775246, 4.2353234149727434, -4.2353234149727434]"
20,0,2,11111,152618,"[8.749105729401052, False, False, False]"
20,0,14,22222,152618,"[2.0469073005465845, -3.7053601811394876, 2.7540023249679786, -2.7540023249679786]"
20,0,2,11111,152619,"[8.749105729401052, False, False, False]"
20,0,0,33333,152619,"(10.0, False, False, False)"
-20,0,2,22222,152619,"[False, -8.749105729401052, False, False]"
20,0,12,22222,152619,"[3.097435164810822, -5.79123160775246, 4.2353234149727434, -4.2353234149727434]"
20,0,14,22222,152619,"[2.0469073005465845, -3.7053601811394876, 2.7540023249679786, -2.7540023249679786]"
20,0,16,22222,152619,"[0.738467841967011, -1.7691110002202886, 1.1429923807850941, -1.1429923807850941]"
20,0,3,22222,152619,"[8.131048082198735, False, False, False]"
-20,0,6,11111,152619,"[19.754707337274137, -6.3367140948667915, 11.188383816444333, -11.188383816444333]"
20,0,9,11111,152619,"[4.663178704573408, -10.424142755802587, 6.9720614248794295, -6.9720614248794295]"
20,0,1,22222,152619,"[9.373050468158027, False, False, False]"
20,0,1,11111,152619,"[9.373050468158027, False, False, False]"
-20,0,1,22222,152619,"[False, -9.373050468158027, False, False]"
20,0,1,11111,152619,"[9.373050468158027, False, False, False]"
-20,0,8,11111,152619,"[12.740311850939136, -5.206749990304179, 8.144668109036093, -8.144668109036093]"
20,0,11,11111,152619,"[3.6121373976462827, -7.063610597985793, 5.051210944258328, -5.051210944258328]"
-20,0,10,22222,152619,"[8.576961874590578, -4.132517430146136, 5.953523699830583, -5.953523699830583]"
20,0,13,22222,152619,"[2.5805090586395703, -4.691034851511509, 3.4792611182145237, -3.4792611182145237]"
20,20,3,11111,152620,"[False, False, False, False]"
0,20,9,11111,152620,"[6.9720614248794295, -6.9720614248794295, 4.663178704573408, -10.424142755802587]"
-20,0,11,22222,152620,"[7.063610597985793, -3.6121373976462827, 5.051210944258328, -5.051210944258328]"
-20,0,6,11111,152620,"[19.754707337274137, -6.3367140948667915, 11.188383816444333, -11.188383816444333]"
0,20,14,22222,152620,"[2.7540023249679786, -2.7540023249679786, 2.0469073005465845, -3.7053601811394876]"
-20,20,20,22222,152620,"[(0.2020202020202021+0.9372191617586764j), (0.202020202020202-0.9372191617586764j), (-0.202020202020202+0.9372191617586764j), (-0.2020202020202021-0.9372191617586764j)]"
-20,0,18,22222,152621,"[(0.3220833150261249+1.5667150467329043j), (0.3220833150261247-1.5667150467329043j), (9.793985390412945e-17+1.599479196325324j), (-9.793985390412945e-17-1.599479196325324j)]"
20,20,3,11111,152621,"[False, False, False, False]"
-20,0,15,22222,152621,"[2.7717694700688287, -1.4655521887201286, 2.015483270455749, -2.015483270455749]"
-20,0,13,22222,152621,"[4.691034851511509, -2.5805090586395703, 3.4792611182145237, -3.4792611182145237]"
20,0,5,22222,152621,"[6.922799979645605, False, False, False]"
-20,20,16,11111,152621,"[3.961829883915578, -2.9311867256623003, 2.9311867256623003, -3.961829883915578]"
20,0,2,22222,152621,"[8.749105729401052, False, False, False]"
-20,0,0,33333,152621,"(-10.0, False, False, False)"
-20,0,21,11111,152621,"[(0.16013766563744297+2.4024159954710873j), (0.1601376656374427-2.4024159954710873j), (1.4743199645691696e-16+2.4077472224573624j), (-1.4743199645691696e-16-2.4077472224573624j)]"
20,0,7,11111,152621,"[5.764509236178428, -15.73491623002671, 9.523868433492916, -9.523868433492916]"
0,20,21,11111,152621,"[(1.4743199645691696e-16+2.4077472224573624j), (-1.4743199645691696e-16-2.4077472224573624j), (-0.1601376656374427+2.4024159954710873j), (-0.16013766563744297-2.4024159954710873j)]"
-20,0,11,11111,152621,"[7.063610597985793, -3.6121373976462827, 5.051210944258328, -5.051210944258328]"
20,0,18,11111,152621,"[(-0.3220833150261247+1.5667150467329043j), (-0.3220833150261249-1.5667150467329043j), (9.793985390412945e-17+1.599479196325324j), (-9.793985390412945e-17-1.599479196325324j)]"
20,0,1,22222,152621,"[9.373050468158027, False, False, False]"
20,0,1,22222,152621,"[9.373050468158027, False, False, False]"
20,20,0,33333,152621,"(20.0, False, 20.0, False)"
-20,0,18,22222,152621,"[(0.3220833150261249+1.5667150467329043j), (0.3220833150261247-1.5667150467329043j), (9.793985390412945e-17+1.599479196325324j), (-9.793985390412945e-17-1.599479196325324j)]"
-20,0,16,22222,152621,"[1.7691110002202886, -0.738467841967011, 1.1429923807850941, -1.1429923807850941]"
-20,20,14,11111,152621,"[5.814873249000894, -4.15642036840799, 4.15642036840799, -5.814873249000894]"
20,0,4,22222,152621,"[7.521517979604354, False, False, False]"
20,0,2,22222,152621,"[8.749105729401052, False, False, False]"
0,20,18,22222,152621,"[(9.793985390412945e-17+1.599479196325324j), (-9.793985390412945e-17-1.599479196325324j), (-0.3220833150261247+1.5667150467329043j), (-0.3220833150261249-1.5667150467329043j)]"
20,20,10,22222,152621,"[6.987943926866899, -11.432388371311342, 6.987943926866899, -11.432388371311342]"
-20,20,3,22222,152621,"[False, False, False, False]"
0,20,16,22222,152621,"[1.1429923807850941, -1.1429923807850941, 0.738467841967011, -1.7691110002202886]"
-20,0,8,11111,152621,"[12.740311850939136, -5.206749990304179, 8.144668109036093, -8.144668109036093]"
20,0,15,11111,152621,"[1.4655521887201286, -2.7717694700688287, 2.015483270455749, -2.015483270455749]"
-20,0,6,22222,152621,"[19.754707337274137, -6.3367140948667915, 11.188383816444333, -11.188383816444333]"
20,0,13,22222,152621,"[2.5805090586395703, -4.691034851511509, 3.4792611182145237, -3.4792611182145237]"
-20,0,10,22222,152622,"[8.576961874590578, -4.132517430146136, 5.953523699830583, -5.953523699830583]"
20,0,12,22222,152622,"[3.097435164810822, -5.79123160775246, 4.2353234149727434, -4.2353234149727434]"
20,0,14,11111,152623,"[2.0469073005465845, -3.7053601811394876, 2.7540023249679786, -2.7540023249679786]"
20,0,16,11111,152623,"[0.738467841967011, -1.7691110002202886, 1.1429923807850941, -1.1429923807850941]"
20,0,8,22222,152623,"[5.206749990304179, -12.740311850939136, 8.144668109036093, -8.144668109036093]"
20,0,11,22222,152623,"[3.6121373976462827, -7.063610597985793, 5.051210944258328, -5.051210944258328]"
20,0,10,11111,152623,"[4.132517430146136, -8.576961874590578, 5.953523699830583, -5.953523699830583]"
20,0,13,22222,152623,"[2.5805090586395703, -4.691034851511509, 3.4792611182145237, -3.4792611182145237]"
0,20,9,22222,152624,"[6.9720614248794295, -6.9720614248794295, 4.663178704573408, -10.424142755802587]"
-20,20,2,22222,152624,"[False, False, False, False]"
0,20,3,22222,152624,"[False, False, 8.131048082198735, False]"
20,0,7,11111,152624,"[5.764509236178428, -15.73491623002671, 9.523868433492916, -9.523868433492916]"
20,0,1,22222,152624,"[9.373050468158027, False, False, False]"
-20,0,0,33333,152625,"(-10.0, False, False, False)"
-20,0,3,11111,152625,"[False, -8.131048082198735, False, False]"
20,0,3,11111,152625,"[8.131048082198735, False, False, False]"
-20,0,4,22222,152625,"[False, -7.521517979604354, False, False]"
-20,0,0,33333,152625,"(-10.0, False, False, False)"
-20,0,7,22222,152625,"[15.73491623002671, -5.764509236178428, 9.523868433492916, -9.523868433492916]"
-20,0,10,22222,152626,"[8.576961874590578, -4.132517430146136, 5.953523699830583, -5.953523699830583]"
-20,-20,12,22222,152626,"[8.1799110033873, -5.486114560445662, 8.1799110033873, -5.486114560445662]"
-20,0,9,11111,152626,"[10.424142755802587, -4.663178704573408, 6.9720614248794295, -6.9720614248794295]"
-20,20,7,11111,152626,"[19.656958462936572, -9.686551469088288, 9.686551469088288, -19.656958462936572]"
-20,0,5,11111,152626,"[False, -6.922799979645605, False, False]"
-20,0,11,22222,152626,"[7.063610597985793, -3.6121373976462827, 5.051210944258328, -5.051210944258328]"
0,-20,2,22222,152626,"[False, False, False, -8.749105729401052]"
-20,-20,7,22222,152626,"[19.656958462936572, -9.686551469088288, 19.656958462936572, -9.686551469088288]"
-20,20,9,11111,152626,"[13.581718296460696, -7.820754245231519, 7.820754245231519, -13.581718296460696]"
-20,20,14,11111,152627,"[5.814873249000894, -4.15642036840799, 4.15642036840799, -5.814873249000894]"
-20,0,13,11111,152627,"[4.691034851511509, -2.5805090586395703, 3.4792611182145237, -3.4792611182145237]"
-20,20,13,11111,152627,"[6.913939849301111, -4.803414056429173, 4.803414056429173, -6.913939849301111]"
-20,20,12,22222,152627,"[8.1799110033873, -5.486114560445662, 5.486114560445662, -8.1799110033873]"
0,20,1,22222,152627,"[False, False, 9.373050468158027, False]"
-20,20,16,22222,152627,"[3.961829883915578, -2.9311867256623003, 2.9311867256623003, -3.961829883915578]"
-20,0,11,11111,152627,"[7.063610597985793, -3.6121373976462827, 5.051210944258328, -5.051210944258328]"
-20,20,11,11111,152627,"[9.663471215282286, -6.2119980149427745, 6.2119980149427745, -9.663471215282286]"
-20,0,15,22222,152627,"[2.7717694700688287, -1.4655521887201286, 2.015483270455749, -2.015483270455749]"
0,20,0,33333,152627,"(False, False, False, 10.0)"
-20,20,15,11111,152627,"[4.842487654740457, -3.536270373391756, 3.536270373391756, -4.842487654740457]"
-20,20,20,11111,152628,"[(0.2020202020202021+0.9372191617586764j), (0.202020202020202-0.9372191617586764j), (-0.202020202020202+0.9372191617586764j), (-0.2020202020202021-0.9372191617586764j)]"
-20,20,12,22222,152628,"[8.1799110033873, -5.486114560445662, 5.486114560445662, -8.1799110033873]"
-20,20,6,11111,152629,"[24.155213990922224, -10.737220748514876, 10.737220748514876, -24.155213990922224]"
-20,20,9,11111,152629,"[13.581718296460696, -7.820754245231519, 7.820754245231519, -13.581718296460696]"
-20,0,16,11111,152629,"[1.7691110002202886, -0.738467841967011, 1.1429923807850941, -1.1429923807850941]"
-20,0,10,11111,152629,"[8.576961874590578, -4.132517430146136, 5.953523699830583, -5.953523699830583]"
-20,20,6,22222,152629,"[24.155213990922224, -10.737220748514876, 10.737220748514876, -24.155213990922224]"
-20,0,8,11111,152629,"[12.740311850939136, -5.206749990304179, 8.144668109036093, -8.144668109036093]"
-20,20,1,22222,152629,"[False, False, False, False]"
0,-20,10,11111,152629,"[5.953523699830583, -5.953523699830583, 8.576961874590578, -4.132517430146136]"
-20,0,7,22222,152629,"[15.73491623002671, -5.764509236178428, 9.523868433492916, -9.523868433492916]"
20,-20,0,33333,152629,"(20.0, False, -20.0, False)"
-20,20,9,11111,152629,"[13.581718296460696, -7.820754245231519, 7.820754245231519, -13.581718296460696]"
-20,0,16,11111,152629,"[1.7691110002202886, -0.738467841967011, 1.1429923807850941, -1.1429923807850941]"
-20,0,5,11111,152629,"[False, -6.922799979645605, False, False]"
-20,20,4,22222,152629,"[False, False, False, False]"
0,-20,7,11111,152629,"[9.523868433492916, -9.523868433492916, 15.73491623002671, -5.764509236178428]"
20,-20,2,11111,152629,"[False, False, False, False]"
-20,0,11,11111,152629,"[7.063610597985793, -3.6121373976462827, 5.051210944258328, -5.051210944258328]"
20,-20,7,22222,152630,"[9.686551469088288, -19.656958462936572, 19.656958462936572, -9.686551469088288]"
-20,20,1,11111,152630,"[False, False, False, False]"
-20,0,10,11111,152630,"[8.576961874590578, -4.132517430146136, 5.953523699830583, -5.953523699830583]"
20,-20,6,11111,152630,"[10.737220748514876, -24.155213990922224, 24.155213990922224, -10.737220748514876]"
-20,0,12,11111,152630,"[5.79123160775246, -3.097435164810822, 4.2353234149727434, -4.2353234149727434]"
-20,0,10,11111,152630,"[8.576961874590578, -4.132517430146136, 5.953523699830583, -5.953523699830583]"
-20,0,2,22222,152630,"[False, -8.749105729401052, False, False]"
-20,0,8,22222,152630,"[12.740311850939136, -5.206749990304179, 8.144668109036093, -8.144668109036093]"
-20,20,2,11111,152630,"[False, False, False, False]"
-20,0,4,11111,152630,"[False, -7.521517979604354, False, False]"
